platform,controller,trajectory,traj_double,traj_short,traj_spin,time,traj_time,ref_time,comptime,x,y,z,yaw,vx,vy,vz,x_ref,y_ref,z_ref,yaw_ref,vx_ref,vy_ref,vz_ref,throttle_input,p_input,q_input,r_input,mpc_status,buffer_idx
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,37.4903,27.4902,27.4902,0.00177192,-0.159819,-0.477487,-3.07659,4.92451,-0.404279,0.040274,0.0402995,-0.18117,-0.571994,-2.90039,4.93502,-0.431274,0.136599,0.04,0.728876,0.0239589,0.0148816,0.182374,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,37.5902,27.5901,27.5901,0.00251321,-0.19935,-0.466782,-3.0725,4.94375,-0.397217,0.0702064,0.0400413,-0.223733,-0.556726,-2.89639,4.95297,-0.419761,0.168691,0.04,0.728832,0.0234227,0.0123903,0.182905,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,37.6902,27.6901,27.6901,0.00170709,-0.234456,-0.454222,-3.06899,4.96146,-0.388302,0.0992652,0.0396207,-0.265022,-0.538297,-2.8924,4.97092,-0.405866,0.199822,0.04,0.728652,0.0212433,0.00910482,0.183398,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,37.7902,27.7901,27.7901,0.00181168,-0.267549,-0.438564,-3.06578,4.97907,-0.376076,0.129678,0.0396726,-0.304819,-0.516803,-2.8884,4.98887,-0.389661,0.229828,0.04,0.728528,0.0167567,0.000110938,0.181868,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,37.8902,27.8902,27.8902,0.00188395,-0.301231,-0.418107,-3.06274,4.9981,-0.360088,0.163482,0.0396236,-0.342899,-0.492362,-2.88439,5.00683,-0.371232,0.25854,0.04,0.728182,0.0109306,-0.00398553,0.18245,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,37.9902,27.9901,27.9901,0.00266958,-0.333546,-0.394037,-3.05977,5.01706,-0.342808,0.196631,0.0402959,-0.378979,-0.465161,-2.8804,5.02476,-0.350723,0.285743,0.04,0.727928,0.00828728,-0.013059,0.181122,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,38.0902,28.0901,28.0901,0.00239582,-0.362086,-0.368789,-3.05724,5.03455,-0.326234,0.225831,0.0412666,-0.412943,-0.435291,-2.8764,5.04272,-0.328201,0.311352,0.04,0.727667,0.00916806,-0.0161308,0.181853,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,38.1902,28.1901,28.1901,0.00225652,-0.391493,-0.338676,-3.05421,5.05346,-0.30748,0.255397,0.0427791,-0.44457,-0.402936,-2.8724,5.06068,-0.303807,0.335198,0.04,0.727539,0.0110354,-0.0224334,0.180597,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,38.2902,28.2901,28.2901,0.0022961,-0.417135,-0.308385,-3.05065,5.07088,-0.289069,0.280369,0.0445769,-0.473659,-0.368304,-2.8684,5.07863,-0.277694,0.35713,0.04,0.727649,0.013712,-0.0228258,0.181282,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,38.3902,28.3901,28.3901,0.00219572,-0.442936,-0.273876,-3.04632,5.0897,-0.267031,0.303927,0.0461438,-0.500045,-0.331595,-2.8644,5.09657,-0.250017,0.377025,0.04,0.727976,0.0141982,-0.026279,0.180095,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,38.4902,28.4901,28.4901,0.00238444,-0.465463,-0.241323,-3.04222,5.10699,-0.245328,0.322337,0.0470318,-0.523615,-0.292962,-2.8604,5.11453,-0.220888,0.394797,0.04,0.728293,0.0156675,-0.0269793,0.178696,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,38.5902,28.5901,28.5901,0.00280056,-0.487938,-0.205176,-3.03755,5.12564,-0.219833,0.339034,0.0477876,-0.544201,-0.252676,-2.85639,5.13249,-0.190513,0.410318,0.04,0.728525,0.0191914,-0.0234356,0.179762,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,38.6902,28.6901,28.6901,0.00240195,-0.504824,-0.173759,-3.03351,5.14142,-0.196609,0.35139,0.047771,-0.561681,-0.210984,-2.8524,5.15043,-0.159078,0.423498,0.04,0.728608,0.0232156,-0.0166245,0.182947,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,38.7902,28.7901,28.7901,0.00225434,-0.520644,-0.138988,-3.02899,5.15861,-0.169182,0.362956,0.0477493,-0.57598,-0.16807,-2.8484,5.16839,-0.126722,0.434278,0.04,0.728896,0.0199406,-0.0177276,0.181954,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,38.8902,28.8901,28.8901,0.00223507,-0.534634,-0.101359,-3.02415,5.17716,-0.137141,0.372883,0.0469473,-0.587004,-0.124201,-2.8444,5.18634,-0.0936454,0.442591,0.04,0.728981,0.0191378,-0.0148343,0.183061,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,38.9902,28.9901,28.9901,0.00241263,-0.544268,-0.0667163,-3.01983,5.19428,-0.105804,0.38057,0.0463008,-0.59469,-0.0796506,-2.8404,5.20429,-0.0600551,0.448385,0.04,0.72911,0.0131753,-0.0140089,0.182178,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,39.0902,29.0901,29.0901,0.00175753,-0.550567,-0.0293487,-3.01562,5.21282,-0.0699283,0.387148,0.0448771,-0.598999,-0.0346393,-2.8364,5.22223,-0.0261174,0.451635,0.04,0.728958,0.00990576,-0.00995888,0.18332,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,39.1901,29.19,29.19,0.00161027,-0.552469,0.00535515,-3.01212,5.22996,-0.0359225,0.392174,0.0436501,-0.599907,0.0105698,-2.8324,5.24018,0.00796947,0.452319,0.04,0.728697,0.0018227,-0.00927767,0.182385,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,39.2903,29.2902,29.2902,0.00209456,-0.550363,0.0433988,-3.00878,5.24852,0.00144727,0.397075,0.0432686,-0.5974,0.0557938,-2.82839,5.25816,0.0420675,0.450429,0.04,0.728371,-0.00246147,-0.00851166,0.183479,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,39.3902,29.3901,29.3901,0.00214284,-0.545113,0.0757583,-3.00595,5.26424,0.0330313,0.399976,0.0438023,-0.591504,0.100614,-2.82439,5.2761,0.075861,0.445983,0.04,0.728143,-0.00684635,-0.00861655,0.18461,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,39.4901,29.49,29.49,0.00210449,-0.535154,0.113517,-3.00213,5.2828,0.0698263,0.401087,0.0445953,-0.582256,0.144839,-2.8204,5.29404,0.109206,0.43901,0.04,0.728098,-0.00996779,-0.00852457,0.185679,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,39.5903,29.5902,29.5902,0.00196387,-0.522772,0.147911,-2.99826,5.29996,0.102469,0.399881,0.0455522,-0.569671,0.188347,-2.81639,5.31201,0.14201,0.429522,0.04,0.728213,-0.0158693,-0.0089211,0.184607,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,39.6901,29.69,29.69,0.00187396,-0.506176,0.184855,-2.99377,5.3186,0.136018,0.396864,0.0465119,-0.553888,0.230668,-2.8124,5.32994,0.17392,0.417622,0.04,0.728402,-0.01572,-0.00990084,0.185643,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,39.7903,29.7902,29.7902,0.00242546,-0.488186,0.218692,-2.98965,5.3359,0.165087,0.392069,0.0466012,-0.534906,0.271801,-2.80839,5.34792,0.204933,0.40331,0.04,0.728462,-0.015501,-0.0126006,0.186559,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,39.8902,29.8901,29.8901,0.0022487,-0.465815,0.254395,-2.98546,5.35469,0.194565,0.384378,0.0468342,-0.512928,0.311295,-2.80439,5.36586,0.234711,0.386739,0.04,0.72848,-0.019254,-0.0142788,0.185393,0,0
sim,nmpc_acados_px4_cpp,helix,NormSpd,NotShort,Spin,39.9902,29.9901,29.9901,0.00171033,-0.443056,0.28667,-2.98164,5.37207,0.220338,0.374914,0.046789,-0.488035,0.34903,-2.8004,5.38381,0.263163,0.367969,0.04,0.728436,-0.0183685,-0.0164024,0.18613,0,0
