platform,controller,trajectory,traj_double,traj_short,traj_spin,lookahead_time,time,traj_time,ref_time,comp_time,x,y,z,yaw,vx,vy,vz,x_ref,y_ref,z_ref,yaw_ref,vx_ref,vy_ref,vz_ref,p,q,r,throttle_input,p_input,q_input,r_input,cbf_v_throttle,cbf_v_p,cbf_v_q,cbf_v_r
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,37.6888,27.6874,28.8874,0.0120147,-0.0458515,0.565551,-3.79545,0.000749709,-0.522413,-0.015349,-0.00108368,-0.563519,0.206026,-3,0,-0.199154,-0.544722,0,-0.00694907,-0.0434838,-0.00469738,0.728857,-0.00602425,-0.0396697,-0.00325562,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,37.7999,27.7806,28.9806,0.0177633,-0.105081,0.559996,-3.7987,7.58201e-05,-0.510073,-0.0842748,-0.00160908,-0.579768,0.154497,-3,0,-0.149344,-0.560429,0,0.00644002,-0.0419465,-0.00453781,0.728641,-0.000372497,-0.0381242,-0.00263626,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,37.8906,27.8894,29.0894,0.0125585,-0.143611,0.551521,-3.80081,-0.000375633,-0.498998,-0.129566,-0.00143054,-0.592781,0.0927914,-3,0,-0.0896963,-0.573008,0,0.0130327,-0.0395571,-0.00427854,0.728415,0.00686721,-0.0369243,-0.00189253,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,37.9925,27.9779,29.1779,0.0131129,-0.191981,0.534886,-3.80321,-0.000901525,-0.480588,-0.186721,-0.000809515,-0.598542,0.0418022,-3,0,-0.0404078,-0.578577,0,0.019035,-0.0376326,-0.00388621,0.72824,0.0125741,-0.0361626,-0.00125341,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,38.0911,28.0691,29.2691,0.0205341,-0.234416,0.514096,-3.80495,-0.00142258,-0.460301,-0.237036,0.000772223,-0.599898,-0.0110509,-3,0,0.0106823,-0.579888,0,0.0253922,-0.03514,-0.00350698,0.728148,0.015742,-0.0355769,-0.000736333,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,38.1933,28.18,29.38,0.0118437,-0.277618,0.485627,-3.80634,-0.00194989,-0.434508,-0.288907,0.0027808,-0.595272,-0.0751737,-3,0,0.0726662,-0.575416,0,0.0314242,-0.0344161,-0.00252025,0.728122,0.022628,-0.0347491,0.000103377,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,38.3013,28.287,29.487,0.0128067,-0.320605,0.448356,-3.80689,-0.00250908,-0.402893,-0.341051,0.00507454,-0.584324,-0.136253,-3,0,0.131708,-0.564834,0,0.0353977,-0.0305658,-0.0011633,0.728164,0.0252269,-0.0341319,0.000712879,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,38.3708,28.3694,29.5694,0.0203197,-0.343566,0.424327,-3.80706,-0.00282244,-0.383225,-0.368692,0.00610311,-0.571629,-0.18232,-3,0,0.176238,-0.552562,0,0.0368733,-0.0324984,-0.00177552,0.728218,0.0304548,-0.0332285,0.00126946,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,38.4882,28.4868,29.6868,0.0209737,-0.388539,0.368522,-3.80727,-0.00334242,-0.337993,-0.421217,0.00803058,-0.547313,-0.245864,-3,0,0.237662,-0.529056,0,0.0436429,-0.0307528,-0.000215465,0.728315,0.0352036,-0.0325384,0.00193056,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,38.5811,28.5797,29.7797,0.0125134,-0.408119,0.340184,-3.80721,-0.00361064,-0.315524,-0.442919,0.00902885,-0.523054,-0.293963,-3,0,0.284157,-0.505607,0,0.0472815,-0.0305866,-0.000178045,0.728403,0.039153,-0.031918,0.00250165,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,38.7028,28.6888,29.8888,0.0125627,-0.441893,0.284276,-3.80701,-0.00399008,-0.271146,-0.477275,0.0103483,-0.489207,-0.347386,-3,0,0.335798,-0.472889,0,0.0498695,-0.0263716,0.00143732,0.728521,0.0420792,-0.0313784,0.00308435,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,38.7794,28.7779,29.9779,0.0117646,-0.461681,0.244844,-3.80692,-0.00420102,-0.239801,-0.496216,0.0105058,-0.457495,-0.388199,-3,0,0.37525,-0.442235,0,0.0509206,-0.0301446,0.00288507,0.728601,0.0423283,-0.0318387,0.00343256,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,38.8913,28.8898,30.0898,0.0128907,-0.485804,0.18682,-3.80661,-0.00447974,-0.193261,-0.517841,0.0104093,-0.41291,-0.435322,-3,0,0.420802,-0.399137,0,0.0508563,-0.0282894,0.00272807,0.728657,0.0428374,-0.0316841,0.00383236,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,38.9881,28.9866,30.1866,0.0208204,-0.501769,0.139555,-3.80647,-0.00465286,-0.155191,-0.530335,0.0103475,-0.370425,-0.472002,-3,0,0.456257,-0.358069,0,0.051497,-0.0290539,0.00171658,0.728702,0.0437491,-0.0309373,0.00415984,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,39.0981,29.0761,30.2761,0.0204006,-0.518115,0.0739218,-3.80609,-0.00480862,-0.100231,-0.541048,0.0104625,-0.328251,-0.502247,-3,0,0.485494,-0.317301,0,0.0503144,-0.0283769,0.00318519,0.728746,0.0445064,-0.0296066,0.00440878,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,39.2009,29.1848,30.3848,0.0146029,-0.526418,0.0212828,-3.80554,-0.00489869,-0.053986,-0.544216,0.0107041,-0.27379,-0.53389,-3,0,0.516082,-0.264658,0,0.0531519,-0.0237123,0.00328332,0.728824,0.0453045,-0.0266847,0.00464304,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,39.3065,29.2893,30.4893,0.0157409,-0.530135,-0.0266139,-3.80523,-0.00493996,-0.00987646,-0.542683,0.0104957,-0.218574,-0.558771,-3,0,0.540133,-0.211283,0,0.0523527,-0.0185947,0.00459401,0.728897,0.046232,-0.0200942,0.00472214,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,39.3859,29.3845,30.5845,0.0127007,-0.529269,-0.0862223,-3.80566,-0.00492969,0.0472599,-0.534386,0.010237,-0.1663,-0.576493,-3,0,0.557263,-0.160753,0,0.0511505,-0.0123239,0.00341987,0.728906,0.0455986,-0.0147794,0.00468423,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,39.4877,29.4863,30.6863,0.0111648,-0.523391,-0.135578,-3.80632,-0.00488997,0.0969827,-0.522107,0.0100565,-0.108861,-0.590042,-3,0,0.57036,-0.105229,0,0.0484722,-0.00632947,0.00435295,0.728868,0.044063,-0.00890077,0.00454536,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,39.5807,29.5793,30.7793,0.0118342,-0.513272,-0.179404,-3.80718,-0.0048062,0.142644,-0.507223,0.00991104,-0.055438,-0.597433,-3,0,0.577505,-0.0535888,0,0.0472471,-0.000342,0.00451632,0.728808,0.0424213,-0.00256536,0.00429716,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,39.6985,29.6849,30.8849,0.0120386,-0.497442,-0.22545,-3.80773,-0.00467589,0.192278,-0.487066,0.00990824,0.00576515,-0.599972,-3,0,0.57996,0.00557285,0,0.0460718,0.00613354,0.00420498,0.728739,0.0403311,0.00610019,0.00385888,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,39.7986,29.7855,30.9855,0.0116146,-0.477073,-0.269825,-3.80784,-0.00457871,0.240615,-0.46355,0.0100328,0.0639674,-0.59658,-3,0,0.576681,0.0618337,0,0.0396653,0.012305,0.00401158,0.728708,0.0389258,0.0129948,0.00344509,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,39.8963,29.8835,31.0835,0.0113922,-0.450505,-0.315219,-3.80731,-0.00442728,0.290077,-0.434256,0.0107222,0.120098,-0.587858,-3,0,0.568249,0.116092,0,0.0350583,0.0218498,0.00484762,0.728725,0.0383028,0.0190125,0.00302156,0,0,0,0
SIM,nr,CIRCLE_HORIZONTAL,DblSpd,Not Short,NoSpin,1.2,39.9939,29.9806,31.1806,0.0118582,-0.424732,-0.350569,-3.80605,-0.00431099,0.329252,-0.406287,0.0118679,0.174654,-0.574017,-3,0,0.55487,0.168829,0,0.0345255,0.027489,0.00370856,0.728841,0.0379784,0.0228123,0.00266318,0,0,0,0
